,CBP,Y
2683,[-0.01055861],1.3034590403219335
3273,[0.00204754],1.3032141288635055
4041,[-0.04962683],1.300546356960608
4043,[0.00479984],1.3001648045287506
1673,[0.04605675],1.298687959061434
2892,[0.01026344],1.2951202222386575
268,[-0.00128269],1.2931636423358652
1363,[0.01188993],1.292927032265105
1720,[-0.01162291],1.2900248665760583
3079,[0.03336191],1.2876316104062249
207,[-0.00299644],1.2863149285540734
932,[0.01423693],1.2812330852958689
1354,[-0.00855637],1.2811821865683188
2395,[-0.01394701],1.2811164675431022
2710,[-0.01514196],1.2785648365693012
513,[-0.03806543],1.2782547106038995
808,[-0.00321865],1.2753096845168463
4187,[-0.0009985],1.2747351395674535
653,[0.02306509],1.2715577298345289
1883,[-0.02065897],1.2712622736786638
3852,[0.02391958],1.270040549573905
3544,[0.0045085],1.2696851316188793
2402,[0.00845051],1.2680298053214911
461,[0.00255632],1.2674494043408746
3458,[-0.02368259],1.262845543674852
2787,[-0.01742268],1.2611078892531402
1676,[0.00156403],1.2575397351624735
550,[0.00992441],1.252920067915654
2888,[-0.00017166],1.2463016034791206
3330,[0.00338364],1.2448022442825826
3906,[0.02198839],1.242915290000362
1194,[-0.00822115],1.2393113395174096
3007,[0.01170635],1.238863831224421
3151,[-0.08565092],1.2378104538684531
3779,[0.00063801],1.2352614405158668
581,[0.02270842],1.2341296637654553
4109,[-0.00929451],1.233943311468688
3718,[-0.0344348],1.2329093870879224
3084,[-0.01549387],1.224395820381473
1393,[0.01234961],1.2214429647080822
3898,[-0.02459383],1.2210008891813675
2747,[-0.00212097],1.219710733480912
373,[0.00663853],1.214956041480597
2620,[4.7683716e-06],1.2144471678574993
1307,[-0.00364542],1.1995541923313855
867,[-0.00340986],1.1993446605249336
1478,[4.7683716e-06],1.1963325026962737
3229,[-0.00438643],1.1956708168157049
1335,[-0.15095615],1.195490842167044
2524,[0.01152277],1.1942825852541048
3547,[0.05943251],1.1941936188510178
1765,[0.01620913],1.1933930878864123
2029,[-0.0179882],1.1929418661057607
768,[0.04688931],1.1918210623019707
3952,[-3.33786e-06],1.1909630624022098
2838,[0.02019548],1.1909137245742938
3546,[-0.0698204],1.189047483004262
1252,[-0.0217514],1.1844456613789278
3604,[0.04569387],1.1762588359153587
2398,[-0.07048178],1.1757303233129446
2560,[-0.06467056],1.1747938817619346
3998,[-0.00853014],1.1741504941573084
2985,[-0.05219984],1.172749881792336
3570,[-0.00194407],1.171239383993678
555,[-0.12982798],1.1708882305128483
859,[0.01441717],1.1696265113043178
2776,[-0.00476027],1.169475454036316
961,[0.01458836],1.1690499334896949
3057,[-0.00454855],1.1667463881133295
1514,[0.00755358],1.166208037509989
634,[-0.00516081],1.163973676542605
210,[0.01271439],1.162498341980205
1872,[-0.00587606],1.1614979751955676
3761,[-0.0600791],1.1608042792029023
792,[0.01631308],1.1564773212847024
2782,[0.03601456],1.1527339548066848
2335,[-0.07693911],1.1520644295964295
1832,[0.00432253],1.1517934376603645
1551,[-0.00608635],1.1506976750050817
130,[0.01199722],1.1488100064232252
3750,[0.01961517],1.14874813422365
1462,[-0.00211096],1.144112527185701
1447,[-0.03538752],1.137257814756099
3687,[-0.04689693],1.135987524607779
232,[0.00711489],1.128911447599361
724,[0.00338411],1.1287339165861157
3724,[-0.05686808],1.1274901501786574
662,[0.00540924],1.1272941973926514
2695,[-0.01061153],1.1238263910466466
1716,[-0.00112247],1.1236568608706623
688,[0.02837086],1.123301576139781
2945,[-0.02823448],1.1231066616089
2416,[-0.0071125],1.1219905243786106
1065,[0.00652552],1.1212754090762045
1270,[-0.01449108],1.120706179757878
1730,[-0.02458954],1.1165159733408627
83,[-0.01286364],1.115156653587912
1779,[0.01948786],1.115094914795824
1306,[0.03541088],1.1144298888506088
2508,[-0.00689888],1.1121276965252915
3752,[0.04553795],1.1103347032360436
295,[-0.01929379],1.1096160386671103
945,[0.01029587],1.1083546034114673
3054,[0.02176809],1.1079811387287466
1078,[-0.00651693],1.1064256720301848
823,[-0.0168829],1.1043972247511318
4029,[-0.00546074],1.1038111685422756
1999,[0.00772715],1.1035686990835558
3334,[0.00546837],1.1033820060408404
1837,[-0.00114775],1.1022705099350052
3970,[0.10152006],1.100879147644123
2926,[0.01243591],1.1005547301649028
2876,[-0.00096416],1.1000952438730855
1410,[-0.00257015],1.0997561992158262
1595,[-0.00329113],1.0976977780573318
3508,[0.00224257],1.0973875188476008
452,[-0.00193357],1.097186362814317
1861,[0.00756407],1.0960228517527977
3472,[-0.00021791],1.094244319236229
765,[0.02193832],1.0930199948041746
3850,[-0.00894213],1.091072920610063
2315,[-0.02433491],1.0905793224842717
1117,[0.02175951],1.0888637286571634
738,[-0.00388908],1.083422293920933
756,[0.04349995],1.083380546177609
1297,[-0.00042582],1.081515100653181
2138,[8.058548e-05],1.0813784411477354
306,[0.0023303],1.0804534640893422
3186,[0.00043297],1.0800709944252171
1550,[0.00352812],1.0787112133315957
1009,[-0.01735592],1.077684126964734
69,[0.04702473],1.0745630306176157
4129,[-0.00609207],1.0738158443435724
3400,[-0.00520945],1.0727611339942855
96,[0.00440359],1.0713944374078663
2550,[0.02148151],1.070910531890353
3373,[0.0331831],1.0706119818620556
1803,[-0.00353622],1.070523858813476
2065,[0.00279665],1.0691653189412416
1025,[-0.0182147],1.0683192296402952
1614,[0.01813078],1.064893243603844
4196,[0.05366898],1.0630545206738475
1778,[-0.00536346],1.0589284388980436
4012,[-0.01103735],1.0584746592585657
2667,[0.00311041],1.058158954988961
826,[-0.0108695],1.0559261971166436
139,[-0.03772259],1.0534324573264109
1785,[0.00739002],1.053422780990026
1786,[0.13523674],1.0528964008592914
705,[0.0287838],1.05258471985213
3539,[0.01619148],1.051758144338622
289,[0.03651476],1.0499652712301637
3302,[0.00811195],1.0475643517369486
287,[0.00780535],1.0444440892113482
4190,[0.01383829],1.0422600245957565
1305,[-0.02109241],1.0369366282093273
386,[-7.9631805e-05],1.0352636293187665
3645,[-0.09250546],1.0321588356440117
1373,[0.01579618],1.0316350182957177
1303,[-0.03981018],1.0302680703893674
2348,[0.00290585],1.0300336491458355
1705,[-0.01742697],1.0241822851546456
1328,[0.02511787],1.0221682750755454
318,[0.01136494],1.0221615017102232
3996,[-0.02512646],1.0209492706120848
3402,[0.00734329],1.0206593746198596
2225,[0.01142454],1.0203232527853063
1774,[0.05357361],1.0199651939657242
1887,[0.02888632],1.0183317561085905
1544,[-0.01914835],1.0156581818947477
3078,[0.00010967],1.0119017990968917
1629,[0.00202656],1.0115115973369306
3729,[-0.01504326],1.009346353416496
997,[0.00045443],1.0090911898893062
1896,[-0.02224874],1.0076950124985649
2546,[0.00764418],1.007149802222152
2506,[0.04399776],1.0064253547010438
1087,[-0.00188541],1.006173425565362
1444,[0.01969528],1.0043858895900533
608,[0.2593422],1.0013779309772353
3615,[0.01054049],1.0003336175188122
3635,[0.02068233],0.9984743219337736
376,[-0.0052824],0.997492781273048
3802,[-0.01382732],0.995313066301984
1573,[-0.15921974],0.9932392597527028
3125,[-0.08780146],0.9925995006611728
907,[-0.00527382],0.9912438047561076
1419,[0.01704073],0.9889273270143868
1024,[-0.00059319],0.9874862960840844
337,[-0.00980186],0.9864181364608358
790,[0.01384687],0.9862383501409868
968,[-0.00261688],0.9846839152595538
1921,[0.0126791],0.9803409668833728
1651,[0.00762844],0.9798422362701008
2545,[0.10054207],0.9785400265575152
1233,[-0.00629568],0.9776513148893256
1973,[0.00558376],0.9722809573606744
3745,[-0.12191105],0.9710783530174232
409,[-0.28996944],0.9708536543404837
3163,[-0.02046299],0.9703008071984868
311,[-0.09730673],0.968016280103948
2598,[0.0007143],0.9674209301935308
2461,[-0.06541204],0.9619252738996802
676,[0.00245714],0.9613568725410808
2481,[-0.01760054],0.9597936260731036
2123,[0.00915432],0.9586193627608836
2048,[0.03469753],0.9578123708771064
3412,[0.00686455],0.9574294531789412
2214,[0.00624466],0.9557282484015952
3213,[-0.00254726],0.95516839192159
2510,[0.02347565],0.9543085716576808
2422,[-0.22980738],0.9531927836973156
2022,[-0.01382923],0.9530916512914872
1831,[0.01153851],0.95195096303059
2326,[-0.00715637],0.951192954940357
468,[-0.02611113],0.9479641486265438
2307,[-0.03919935],0.9472713992356124
437,[-0.00269365],0.9462598009841512
837,[0.00861597],0.945540278237477
473,[-0.07719278],0.9451283950202528
1599,[0.00030661],0.9436518479805368
387,[0.0049119],0.9429660694277296
3418,[0.01829529],0.940468544963761
3958,[-0.00436163],0.9389378906175928
631,[-0.0068078],0.9373638343929532
3612,[0.01714754],0.9372545436118576
3029,[-0.01480198],0.9350412346278836
4173,[0.01223564],0.932210526395043
3336,[0.01605272],0.931929572376564
1727,[0.00476646],0.9305984830674155
3865,[-0.00605297],0.928771410101381
1286,[-0.01757574],0.9284651321251256
786,[-0.06525755],0.9276014327449268
231,[0.00966024],0.9274772532251272
1202,[-0.0008688],0.927419816021453
3456,[-0.00536299],0.9261303043475893
3734,[0.1451106],0.923059683617861
2851,[0.01182842],0.9205826774878588
1830,[-0.00605679],0.920485392769444
944,[0.18927002],0.9178933260591592
330,[0.01062727],0.9167219350704228
3224,[0.00234127],0.9166824629239476
2786,[-0.01276064],0.9157737195449586
2982,[-0.00678921],0.9148546846334916
3971,[-0.01953697],0.9124019439650436
2293,[0.02666712],0.9118812291303512
2817,[-0.01177835],0.9109706098481074
2171,[0.00829124],0.910421164201528
3710,[0.00661373],0.9087600382922824
2253,[0.0098114],0.9085629964394648
1745,[0.01776075],0.9072577219542028
3415,[0.01802063],0.9067132860491636
764,[-0.05175304],0.9060679109739956
3331,[-0.01581335],0.904522765479552
3036,[0.00132751],0.9023427303917132
2221,[0.00877285],0.9013487826155252
1426,[0.01209879],0.9009105497219928
3000,[0.01808262],0.8999797793883784
2532,[-0.01606178],0.8994383435348858
73,[-0.00774097],0.8990399697782383
262,[-0.03394985],0.8931031792543822
363,[-0.00037193],0.8910879766596516
1075,[-0.00115156],0.8906136126314645
2783,[-0.00865602],0.8902334172582553
3798,[0.00362825],0.8881889104809154
129,[-0.00316906],0.8866897187413915
1473,[0.01156235],0.8858816287213174
866,[0.04931498],0.8842649882390494
2134,[-0.0085268],0.8830197149903125
1700,[0.01049232],0.8828949365332975
4013,[-0.01232147],0.8814515027186035
1113,[-0.03269911],0.8814328842237804
2815,[0.00679064],0.879020724150843
441,[0.01318979],0.8766782350679039
2224,[-0.02316236],0.876098947508356
547,[-0.01191187],0.8753640511611058
1656,[-0.04328203],0.8751211852415921
2951,[-0.03518677],0.8744691179161412
3835,[0.00789022],0.872624750837561
673,[-0.01478386],0.8707811500014861
2800,[2.861023e-06],0.8686849477785903
2330,[-0.00982666],0.8686725850637813
187,[-0.00921535],0.8679655505075592
2227,[0.00205994],0.8675527007219798
3743,[0.00350952],0.8673282900355417
4107,[0.08033371],0.8662100274835859
2401,[0.00358057],0.8613610029098628
3127,[-0.00209188],0.8613454487937315
2771,[0.00148582],0.8608036440246422
1932,[0.02538204],0.8589780489963619
3787,[0.00927544],0.8577294315915385
3572,[-0.00193357],0.8566847335903747
4168,[0.02352095],0.8562109630004585
2337,[0.00037193],0.8529407057680154
4045,[0.00210857],0.852197706985911
2763,[-0.02406025],0.8501492310791096
3601,[-0.00326872],0.8461618697134888
2761,[0.00052929],0.8450989317006561
2582,[-0.00616074],0.8448568541392092
1077,[-0.00053024],0.8441034789745265
3746,[0.005476],0.838609424716099
1454,[0.00501585],0.8373073154290221
2912,[0.00503349],0.8346263374894977
3581,[-0.00704765],0.8340035047600999
1535,[-0.01852226],0.8334073578327901
240,[0.03490686],0.8329943731338654
310,[0.0350976],0.8329791548652621
2647,[-0.23971939],0.8318120723430205
3805,[0.0001092],0.8306321629543931
4070,[-0.10424137],0.8295113035513475
480,[-0.03526831],0.8284949929813219
148,[0.00531054],0.8244129207157659
4047,[-0.0278368],0.8237345341018598
3043,[-0.01388121],0.8234451398921832
1863,[-0.00165224],0.8233976316605576
20,[-0.00291348],0.8224618144478124
3717,[-0.00669193],0.8216630457338024
2792,[-0.03645992],0.8211174359020432
1975,[0.05092001],0.8209501846219665
1340,[0.00579786],0.8201925213903665
2897,[-0.0245409],0.8194989880511739
190,[0.02003908],0.8189027841565304
70,[0.03652143],0.817274635132164
319,[0.01306581],0.8163776901970403
1334,[0.00678492],0.8159267472148128
3481,[-0.02471304],0.8140058489011011
228,[0.03184271],0.8134430920934124
1254,[0.15710735],0.8116015066855582
4189,[-0.00394201],0.811473445003407
1508,[0.03408146],0.8098365789298269
3673,[0.00691652],0.8087758647970817
172,[-0.00523138],0.8075894853046369
3157,[-0.02455425],0.8069550138336001
3940,[0.01281309],0.8064524001131488
3644,[-0.0159049],0.8053965316471584
2688,[0.00909948],0.8041448244985864
2316,[-0.00261927],0.8033247200557911
2975,[0.05332565],0.8017378959154203
2993,[0.14856863],0.7994305257497962
4121,[-0.00692654],0.7985868456113676
136,[-0.01931095],0.7974368027044838
4145,[0.01390123],0.7965270267918604
1169,[-0.15885401],0.796372320777357
2909,[0.00107861],0.7954462490983814
549,[0.02957201],0.7949614129432494
1893,[-0.01220131],0.7946807069182596
1263,[-0.02012777],0.7935366534730411
3101,[-0.01533985],0.793159648095999
2877,[-0.0153656],0.7927723709375739
2681,[0.01094103],0.7919214846504403
53,[0.00285149],0.7915519222855282
3828,[-0.03028107],0.7914827637871463
1524,[0.11771965],0.7911880539253328
3484,[0.01073265],0.7911376477563318
3886,[0.00115442],0.789654929551808
196,[-0.00520277],0.7895719670100322
2217,[0.01681328],0.7886027889309021
3976,[0.00358057],0.787153224407351
3307,[0.01568604],0.7856511998987333
1844,[0.00710154],0.7846890265622406
1261,[-0.02282524],0.7844398472279527
1101,[-0.01018381],0.7835367794449719
3359,[0.00371933],0.7826583166449776
3571,[-0.02429771],0.7826435164524597
3859,[0.01757145],0.7821525465763446
2249,[-0.02957582],0.7808718883145569
3313,[0.00333261],0.7804105808578755
419,[0.01033306],0.7784529530692547
3447,[0.00091171],0.7772669797067544
2189,[0.06223631],0.7765030217318201
2538,[-0.00183868],0.7763592561312747
100,[-0.00114775],0.7755192695715624
4182,[0.07910442],0.7754207660533257
1548,[-0.18949223],0.7753218636274245
1144,[0.01139736],0.7739480405219396
1276,[-0.0559473],0.7708480575310301
2821,[0.0264883],0.7701647814440651
1242,[0.01877403],0.7697072405908603
1809,[-0.0295577],0.7692886142211867
4158,[0.00885391],0.7684884843845478
1814,[0.01287127],0.7678329440864682
1001,[0.00874758],0.7658338425305976
568,[-4.7683716e-07],0.7656225093969077
285,[-0.15334511],0.7653969336205666
3175,[-0.0037899],0.7641675658979665
2216,[0.00935507],0.7640258403180673
3933,[-0.02263451],0.7629704202465825
2429,[0.03377962],0.7614844445140648
2222,[-0.11927938],0.760049526361902
4186,[-0.0072546],0.7594777490802277
1083,[-0.01210451],0.7554786647922531
3035,[0.01593208],0.7545373900630309
2241,[-0.00946426],0.7544396290513076
260,[-0.02748108],0.7542980499167995
2331,[0.00370216],0.7523979662532849
265,[-0.02325916],0.7512411998205684
3165,[0.00162458],0.7506640740147332
2687,[-0.19675398],0.7504174221882787
1149,[-0.00011969],0.7492590024795612
2332,[-0.00634623],0.7491948044993312
3085,[0.00219345],0.7482580614057552
2130,[-0.00922823],0.7481679543860613
972,[-0.01358128],0.7478095601596091
536,[-0.00907612],0.7477099917885174
1581,[0.00261545],0.7474392894209463
3964,[-0.00512075],0.7467809742448328
